player,outcome,x,y,role
D. Gray,Miss,95,27,Midfielder
B. Sako,GOAL,83,52,Midfielder
S. Agüero,Miss,92,62,Forward
İ. Gündoğan,GOAL,92,43,Midfielder
S. Agüero,Miss,85,27,Forward
R. Sterling,Miss,88,37,Forward
K. De Bruyne,Miss,77,46,Midfielder
İ. Gündoğan,Miss,88,33,Midfielder
S. Agüero,Miss,88,67,Forward
S. Agüero,Miss,82,50,Forward
H. Kane,Miss,82,25,Forward
S. Agüero,Miss,87,70,Forward
İ. Gündoğan,Miss,74,44,Midfielder
J. Vertonghen,Miss,84,32,Defender
H. Kane,Miss,77,48,Forward
D. Rose,Miss,82,30,Defender
L. Sané,Miss,89,30,Midfielder
Son Heung-Min,Miss,79,61,Forward
L. Sané,Miss,88,42,Midfielder
R. Sterling,Miss,93,52,Forward
K. De Bruyne,GOAL,91,29,Midfielder
R. Sterling,Miss,89,55,Forward
R. Sterling,GOAL,99,56,Forward
Bernardo Silva,Miss,93,29,Midfielder
R. Sterling,Miss,78,46,Forward
R. Sterling,GOAL,92,59,Forward
C. Eriksen,GOAL,81,44,Midfielder
A. Masuaku,Miss,79,41,Defender
M. Antonio,Miss,80,23,Forward
X. Shaqiri,Miss,81,71,Midfielder
R. Shawcross,Miss,89,44,Defender
J. Allen,Miss,77,38,Midfielder
M. Arnautović,Miss,91,65,Forward
X. Shaqiri,Miss,81,36,Midfielder
M. Lanzini,Miss,71,44,Midfielder
M. Arnautović,Miss,90,39,Forward
X. Shaqiri,Miss,81,68,Midfielder
Ramadan Sobhi,Miss,81,26,Midfielder
M. Diouf,Miss,90,39,Forward
X. Shaqiri,Miss,86,48,Midfielder
J. Allen,Miss,77,62,Midfielder
R. Shawcross,Miss,95,63,Defender
Ramadan Sobhi,Miss,78,31,Midfielder
X. Shaqiri,Miss,73,57,Midfielder
M. Arnautović,Miss,94,44,Forward
X. Shaqiri,Miss,92,63,Midfielder
M. Arnautović,Miss,88,60,Forward
M. Arnautović,Miss,93,73,Forward
C. Adam,Miss,86,37,Midfielder
R. Shawcross,Miss,93,48,Defender
D. Sakho,Miss,89,64,Forward
M. Arnautović,GOAL,93,58,Forward
S. Berahino,Miss,79,33,Forward
D. Sakho,Miss,97,58,Forward
D. Sakho,GOAL,91,48,Forward
J. Hernández,Miss,95,39,Forward
C. Schindler,Miss,93,66,Defender
C. Quaner,Miss,97,58,Forward
E. Kachunga,GOAL,98,48,Forward
C. Löwe,Miss,78,39,Defender
Richarlison,Miss,96,32,Forward
A. Mooy,GOAL,96,45,Midfielder
Richarlison,Miss,93,26,Forward
R. van La Parra,Miss,86,64,Midfielder
T. Ince,Miss,89,25,Midfielder
C. Quaner,Miss,90,59,Forward
L. Depoitre,GOAL,90,68,Forward
D. Janmaat,Miss,74,74,Defender
A. Carrillo,Miss,87,33,Midfielder
S. Prödl,Miss,87,43,Defender
D. Janmaat,Miss,83,67,Defender
R. Pereyra,Miss,87,63,Midfielder
A. Doucouré,GOAL,73,43,Midfielder
Richarlison,Miss,88,33,Forward
A. Gray,Miss,90,64,Forward
Richarlison,Miss,72,36,Forward
D. Janmaat,Miss,88,42,Defender
A. Mooy,Miss,90,31,Midfielder
T. Ince,Miss,88,25,Midfielder
C. Quaner,Miss,87,40,Forward
L. Depoitre,Miss,96,49,Forward
R. Pereyra,Miss,93,65,Midfielder
M. Rashford,Miss,84,31,Forward
J. Evans,Miss,89,67,Defender
R. Lukaku,GOAL,92,51,Forward
J. Lingard,GOAL,83,58,Midfielder
K. Gibbs,Miss,92,25,Defender
J. Livermore,Miss,76,67,Midfielder
A. Young,Miss,79,57,Defender
K. Gibbs,Miss,80,30,Defender
G. Barry,Miss,79,46,Midfielder
M. Rashford,Miss,86,32,Forward
M. Rashford,Miss,88,37,Forward
J. Lingard,Miss,85,64,Midfielder
S. Rondón,Miss,87,36,Forward
C. Brunt,Miss,80,55,Midfielder
S. Rondón,Miss,87,49,Forward
G. Barry,GOAL,95,46,Midfielder
J. Rodriguez,Miss,88,33,Forward
J. Rodriguez,Miss,90,48,Forward
G. Barry,Miss,89,31,Midfielder
R. Lukaku,Miss,87,70,Forward
A. Sánchez,Miss,80,26,Forward
G. Xhaka,Miss,63,50,Midfielder
Philippe Coutinho,Miss,73,62,Forward
Roberto Firmino,Miss,97,62,Forward
Roberto Firmino,Miss,93,64,Forward
Philippe Coutinho,GOAL,96,54,Forward
A. Lacazette,Miss,84,40,Forward
S. Mané,Miss,83,43,Forward
Roberto Firmino,Miss,86,34,Forward
A. Lacazette,Miss,84,17,Forward
Mohamed Salah,Miss,89,60,Forward
S. Mané,Miss,92,40,Forward
Mohamed Salah,Miss,89,64,Forward
Mohamed Salah,GOAL,84,54,Forward
A. Sánchez,GOAL,90,39,Forward
G. Xhaka,GOAL,71,69,Midfielder
M. Özil,GOAL,95,40,Midfielder
G. Xhaka,Miss,87,40,Midfielder
S. Mané,Miss,94,61,Forward
A. Lacazette,Miss,75,49,Forward
Roberto Firmino,GOAL,83,50,Forward
E. Can,Miss,86,50,Midfielder
Bellerín,Miss,92,73,Defender
A. Sánchez,Miss,86,13,Forward
Mohamed Salah,Miss,90,37,Forward
M. Özil,Miss,86,27,Midfielder
T. Hemed,Miss,92,28,Forward
P. Groß,Miss,81,68,Midfielder
D. Pröpper,Miss,86,44,Midfielder
Richarlison,Miss,96,29,Forward
B. Watson,Miss,78,61,Midfielder
A. Carrillo,Miss,73,60,Midfielder
C. Goldson,Miss,96,60,Defender
A. Knockaert,Miss,78,70,Midfielder
Richarlison,Miss,83,57,Forward
T. Hemed,Miss,85,32,Forward
C. Goldson,Miss,92,58,Defender
Richarlison,Miss,92,30,Forward
T. Hemed,Miss,82,47,Forward
P. Groß,Miss,73,69,Midfielder
P. Groß,GOAL,81,37,Midfielder
L. Dunk,Miss,92,54,Defender
T. Hemed,Miss,90,49,Forward
C. Kabasele,Miss,87,41,Defender
S. Okaka,Miss,79,28,Forward
T. Cleverley,Miss,76,49,Midfielder
Richarlison,Miss,93,50,Forward
T. Hemed,Miss,82,33,Forward
A. Knockaert,Miss,91,63,Midfielder
Son Heung-Min,Miss,75,42,Forward
H. Kane,Miss,79,48,Forward
Son Heung-Min,Miss,87,38,Forward
D. Alli,Miss,83,53,Midfielder
H. Kane,Miss,95,59,Forward
M. Sissoko,Miss,89,58,Midfielder
M. Sissoko,Miss,89,52,Midfielder
H. Kane,Miss,82,64,Forward
D. Alli,Miss,91,37,Midfielder
C. Eriksen,Miss,91,50,Midfielder
B. Mee,Miss,91,71,Defender
Son Heung-Min,Miss,89,48,Forward
H. Kane,Miss,90,37,Forward
H. Kane,GOAL,91,55,Forward
B. Mee,Miss,83,51,Defender
H. Kane,GOAL,89,39,Forward
A. Barnes,Miss,92,47,Forward
S. Defour,Miss,76,47,Midfielder
A. Barnes,Miss,86,25,Forward
A. Barnes,Miss,88,41,Forward
C. Eriksen,Miss,71,49,Midfielder
V. Moses,Miss,76,73,Midfielder
Pedro,Miss,80,51,Forward
G. Sigurðsson,Miss,86,55,Midfielder
Marcos Alonso,Miss,91,29,Defender
T. Bakayoko,Miss,93,51,Midfielder
Willian,Miss,96,53,Midfielder
N. Kanté,Miss,72,70,Midfielder
N. Kanté,Miss,81,45,Midfielder
Pedro,Miss,83,39,Forward
T. Davies,Miss,74,55,Midfielder
Pedro,Miss,88,34,Forward
A. Christensen,Miss,97,55,Defender
A. Rüdiger,Miss,71,47,Defender
Pedro,Miss,82,48,Forward
D. Calvert-Lewin,Miss,88,61,Forward
Pedro,Miss,93,47,Forward
Marcos Alonso,Miss,88,34,Defender
Willian,Miss,90,55,Midfielder
N. Kanté,Miss,82,53,Midfielder
E. Hazard,Miss,87,36,Forward
Willian,Miss,82,35,Midfielder
E. Hazard,Miss,78,45,Forward
A. Rüdiger,Miss,94,51,Defender
Fàbregas,Miss,74,62,Midfielder
D. Zappacosta,Miss,81,54,Defender
E. Hazard,Miss,89,77,Forward
M. Keane,Miss,88,53,Defender
Marcos Alonso,Miss,80,34,Defender
A. Martial,Miss,82,48,Forward
Juan Mata,Miss,76,64,Midfielder
C. Smalling,Miss,96,50,Defender
J. Lingard,Miss,75,57,Midfielder
A. Martial,Miss,71,24,Forward
P. Pogba,Miss,73,55,Midfielder
D. Gray,Miss,72,36,Midfielder
Juan Mata,Miss,89,44,Midfielder
R. Lukaku,Miss,92,55,Forward
A. Martial,Miss,83,37,Forward
R. Mahrez,Miss,86,36,Midfielder
J. Vardy,GOAL,91,42,Forward
P. Pogba,Miss,68,36,Midfielder
P. Pogba,Miss,50,50,Midfielder
Juan Mata,GOAL,88,38,Midfielder
W. Ndidi,Miss,74,66,Midfielder
P. Pogba,Miss,71,50,Midfielder
C. Fuchs,Miss,92,38,Defender
R. Mahrez,Miss,87,68,Midfielder
A. Martial,Miss,89,58,Forward
J. Lingard,Miss,96,61,Midfielder
J. Lingard,Miss,92,67,Midfielder
M. Rashford,Miss,75,26,Forward
M. Albrighton,Miss,75,66,Midfielder
H. Maguire,GOAL,97,57,Defender
J. Stanislas,Miss,86,61,Midfielder
K. Walker,Miss,74,69,Defender
S. Agüero,Miss,91,63,Forward
Fernandinho,Miss,91,42,Midfielder
N. Otamendi,Miss,68,37,Defender
S. Agüero,GOAL,90,53,Forward
K. De Bruyne,Miss,74,69,Midfielder
J. Ibe,Miss,85,32,Midfielder
R. Sterling,GOAL,92,63,Forward
Fernandinho,Miss,78,67,Midfielder
K. De Bruyne,Miss,77,47,Midfielder
David Silva,Miss,81,51,Midfielder
Fernandinho,Miss,78,88,Midfielder
S. Agüero,GOAL,94,48,Forward
Danilo,GOAL,89,34,Defender
R. Sterling,Miss,77,52,Forward
D. Gosling,Miss,85,32,Midfielder
İ. Gündoğan,Miss,74,58,Midfielder
R. van La Parra,Miss,86,45,Midfielder
A. Mooy,Miss,87,58,Midfielder
C. Schindler,Miss,91,60,Defender
C. Quaner,Miss,86,51,Forward
R. van La Parra,Miss,80,61,Midfielder
M. Yoshida,Miss,92,43,Defender
C. Austin,GOAL,97,43,Forward
C. Schindler,Miss,89,42,Defender
D. Tadić,Miss,93,49,Midfielder
S. Davis,Miss,90,62,Midfielder
C. Austin,Miss,81,32,Forward
C. Austin,Miss,73,50,Forward
N. Redmond,Miss,71,30,Midfielder
C. Austin,Miss,88,57,Forward
A. Mooy,Miss,86,53,Midfielder
L. Depoitre,GOAL,95,47,Forward
S. Malone,Miss,87,38,Defender
C. Austin,Miss,75,50,Forward
J. Ward-Prowse,Miss,73,66,Midfielder
M. Yoshida,Miss,87,50,Defender
J. McClean,Miss,80,70,Midfielder
D. Fletcher,Miss,77,41,Midfielder
S. Rondón,Miss,76,62,Forward
E. Choupo-Moting,Miss,76,61,Forward
J. Allen,GOAL,90,45,Midfielder
S. Rondón,Miss,84,36,Forward
D. Fletcher,Miss,70,40,Midfielder
S. Rondón,Miss,90,50,Forward
S. Rondón,Miss,91,61,Forward
S. Rondón,Miss,88,47,Forward
S. Rondón,Miss,93,39,Forward
S. Rondón,Miss,90,37,Forward
E. Choupo-Moting,GOAL,91,61,Forward
S. Rondón,GOAL,88,40,Forward
J. Livermore,Miss,87,63,Midfielder
E. Choupo-Moting,Miss,91,54,Forward
J. Livermore,Miss,87,48,Midfielder
J. Evans,Miss,89,53,Defender
J. Rodriguez,Miss,90,43,Forward
S. Rondón,Miss,71,31,Forward
J. Rodriguez,Miss,83,36,Forward
M. Diouf,Miss,90,53,Forward
J. Evans,Miss,87,51,Defender
Ramadan Sobhi,GOAL,90,61,Midfielder
S. Dann,Miss,93,54,Defender
A. Townsend,Miss,86,26,Midfielder
T. Abraham,Miss,82,70,Forward
Roque Mesa,Miss,71,45,Midfielder
R. Loftus-Cheek,Miss,85,30,Midfielder
J. McArthur,Miss,81,47,Midfielder
R. Loftus-Cheek,Miss,76,35,Midfielder
W. Zaha,Miss,88,37,Midfielder
A. Townsend,Miss,79,38,Midfielder
R. Loftus-Cheek,Miss,89,39,Midfielder
T. Abraham,Miss,90,69,Forward
T. Abraham,Miss,97,60,Forward
W. Zaha,Miss,90,36,Midfielder
T. Carroll,Miss,83,50,Midfielder
J. Ayew,GOAL,80,57,Forward
J. Ayew,Miss,76,33,Forward
A. Townsend,Miss,77,83,Midfielder
W. Zaha,Miss,82,63,Midfielder
M. Arnautović,GOAL,83,53,Forward
M. Antonio,Miss,75,37,Forward
D. Gayle,Miss,93,55,Forward
C. Atsu,Miss,80,34,Midfielder
M. Antonio,Miss,92,49,Forward
M. Antonio,Miss,95,30,Forward
A. Masuaku,Miss,77,31,Defender
D. Yedlin,Miss,76,57,Defender
M. Ritchie,Miss,82,67,Midfielder
M. Diamé,Miss,85,43,Midfielder
M. Antonio,Miss,91,53,Forward
A. Cresswell,Miss,71,32,Defender
D. Gayle,Miss,89,56,Forward
M. Antonio,Miss,90,64,Forward
Pedro Obiang,Miss,80,62,Midfielder
M. Arnautović,Miss,83,59,Forward
M. Diamé,GOAL,91,50,Midfielder
C. Atsu,GOAL,94,47,Midfielder
Pedro Obiang,Miss,84,53,Midfielder
A. Carroll,Miss,97,58,Forward
A. Ayew,GOAL,96,52,Forward
M. Ritchie,Miss,77,74,Midfielder
Pedro Obiang,Miss,82,48,Midfielder
A. Carroll,Miss,90,40,Forward
M. Arnautović,Miss,82,48,Forward
A. Ogbonna,Miss,76,40,Defender
S. Francis,Miss,96,58,Defender
J. Collins,GOAL,93,59,Defender
C. Wilson,Miss,98,38,Forward
J. King,Miss,90,48,Forward
A. Ayew,Miss,90,50,Forward
J. King,Miss,89,48,Forward
J. Ibe,Miss,87,64,Midfielder
A. Smith,Miss,78,31,Defender
D. Gosling,GOAL,92,55,Midfielder
R. Fraser,Miss,79,37,Midfielder
M. Lanzini,Miss,88,41,Midfielder
N. Aké,Miss,87,55,Defender
J. King,Miss,93,50,Forward
S. Cook,Miss,70,58,Defender
A. Masuaku,Miss,88,26,Defender
C. Wilson,Miss,84,39,Forward
M. Lanzini,Miss,90,33,Midfielder
N. Aké,GOAL,92,52,Defender
D. Gosling,Miss,91,63,Midfielder
N. Aké,Miss,90,58,Defender
J. Ibe,Miss,92,69,Midfielder
M. Arnautović,Miss,87,54,Forward
R. Fraser,Miss,89,36,Midfielder
B. Afobe,Miss,94,46,Forward
B. Afobe,Miss,95,40,Forward
A. Carroll,Miss,85,46,Forward
J. Ibe,Miss,88,58,Midfielder
M. Arnautović,GOAL,82,48,Forward
C. Wilson,Miss,90,52,Forward
J. Hernández,Miss,96,61,Forward
M. Arnautović,GOAL,98,46,Forward
C. Wilson,GOAL,96,52,Forward
Álvaro Morata,Miss,97,34,Forward
E. Hazard,Miss,74,43,Forward
D. Pröpper,Miss,75,46,Midfielder
T. Bakayoko,Miss,96,46,Midfielder
T. Bakayoko,Miss,87,59,Midfielder
N. Kanté,Miss,74,59,Midfielder
V. Moses,Miss,94,62,Midfielder
V. Moses,Miss,91,68,Midfielder
Fàbregas,Miss,81,33,Midfielder
A. Rüdiger,Miss,78,36,Defender
Álvaro Morata,Miss,81,44,Forward
Álvaro Morata,Miss,91,57,Forward
Álvaro Morata,GOAL,89,49,Forward
E. Hazard,Miss,82,46,Forward
D. Pröpper,Miss,88,57,Midfielder
Marcos Alonso,Miss,95,66,Defender
Marcos Alonso,GOAL,95,42,Defender
E. Hazard,Miss,86,60,Forward
E. Hazard,Miss,88,40,Forward
T. Bakayoko,Miss,89,38,Midfielder
B. Kayal,Miss,86,56,Midfielder
V. Moses,Miss,79,69,Midfielder
M. Batshuayi,Miss,84,62,Forward
N. Kanté,Miss,73,43,Midfielder
Willian,Miss,89,29,Midfielder
Azpilicueta,Miss,70,59,Defender
S. Duffy,Miss,90,45,Defender
J. Izquierdo,Miss,74,35,Forward
C. Chambers,Miss,81,74,Defender
G. Xhaka,Miss,79,34,Midfielder
Y. Cabaye,Miss,73,58,Midfielder
Y. Cabaye,Miss,72,35,Midfielder
J. Wilshere,Miss,89,59,Midfielder
A. Sánchez,Miss,76,53,Forward
R. Loftus-Cheek,Miss,73,48,Midfielder
G. Xhaka,Miss,87,43,Midfielder
J. Wilshere,Miss,77,49,Midfielder
A. Lacazette,Miss,93,75,Forward
S. Mustafi,GOAL,98,33,Defender
M. Özil,Miss,93,43,Midfielder
W. Zaha,Miss,88,30,Midfielder
A. Lacazette,Miss,88,63,Forward
A. Townsend,Miss,76,62,Midfielder
G. Xhaka,Miss,82,43,Midfielder
J. Schlupp,Miss,78,35,Defender
A. Townsend,GOAL,88,51,Midfielder
R. Loftus-Cheek,Miss,94,38,Midfielder
J. Schlupp,Miss,95,33,Defender
R. Loftus-Cheek,Miss,86,40,Midfielder
A. Sánchez,GOAL,87,39,Forward
W. Zaha,Miss,83,49,Midfielder
A. Sánchez,GOAL,88,46,Forward
M. Özil,Miss,86,41,Midfielder
W. Zaha,Miss,94,35,Midfielder
Bellerín,Miss,95,72,Defender
W. Zaha,Miss,95,44,Midfielder
B. Sako,Miss,85,56,Midfielder
J. Tomkins,GOAL,94,54,Defender
T. Ince,Miss,88,33,Midfielder
X. Shaqiri,Miss,77,66,Midfielder
J. Allen,Miss,91,35,Midfielder
C. Quaner,Miss,74,50,Forward
T. Ince,GOAL,94,54,Midfielder
X. Shaqiri,Miss,82,68,Midfielder
P. Crouch,Miss,92,52,Forward
R. van La Parra,Miss,85,25,Midfielder
X. Shaqiri,Miss,94,63,Midfielder
R. Shawcross,Miss,89,57,Defender
K. Zouma,Miss,94,59,Defender
E. Choupo-Moting,Miss,89,43,Forward
K. Zouma,Miss,91,58,Defender
E. Choupo-Moting,Miss,97,47,Forward
P. Crouch,Miss,94,54,Forward
R. van La Parra,Miss,85,25,Midfielder
T. Ince,Miss,78,67,Midfielder
R. van La Parra,Miss,90,37,Midfielder
S. Mounié,Miss,88,43,Forward
X. Shaqiri,Miss,80,73,Midfielder
T. Ince,Miss,88,68,Midfielder
R. van La Parra,Miss,95,41,Midfielder
S. Mounié,Miss,95,52,Forward
Ramadan Sobhi,GOAL,96,61,Midfielder
E. Choupo-Moting,Miss,81,19,Forward
K. Zouma,Miss,92,40,Defender
C. Quaner,Miss,87,67,Forward
J. Lolley,Miss,88,26,Midfielder
C. Quaner,Miss,82,70,Forward
J. Lolley,Miss,78,40,Midfielder
Philippe Coutinho,GOAL,77,47,Forward
J. Ayew,Miss,89,39,Forward
A. Robertson,Miss,80,39,Defender
O. McBurnie,Miss,96,69,Forward
E. Can,Miss,75,50,Midfielder
Mohamed Salah,Miss,87,74,Forward
A. Oxlade-Chamberlain,Miss,72,49,Midfielder
Roberto Firmino,Miss,70,50,Forward
O. McBurnie,Miss,87,32,Forward
Philippe Coutinho,Miss,89,32,Forward
Roberto Firmino,Miss,87,41,Forward
J. Ayew,Miss,72,54,Forward
Mohamed Salah,Miss,87,56,Forward
Roberto Firmino,GOAL,95,58,Forward
Mohamed Salah,Miss,89,54,Forward
Mohamed Salah,Miss,93,68,Forward
Philippe Coutinho,Miss,78,22,Forward
L. Fer,Miss,89,61,Midfielder
T. Alexander-Arnold,GOAL,89,53,Defender
Roberto Firmino,GOAL,92,44,Forward
A. Oxlade-Chamberlain,GOAL,92,66,Midfielder
A. Oxlade-Chamberlain,Miss,90,70,Midfielder
D. Solanke,Miss,95,45,Forward
D. Solanke,Miss,91,67,Forward
A. Lallana,Miss,76,54,Midfielder
T. Abraham,Miss,89,56,Forward
A. Barnes,GOAL,96,53,Forward
Juan Mata,Miss,92,58,Midfielder
S. Arfield,Miss,89,48,Midfielder
Juan Mata,Miss,89,47,Midfielder
L. Shaw,Miss,77,31,Defender
P. Pogba,Miss,92,49,Midfielder
L. Shaw,Miss,81,26,Defender
M. Rojo,Miss,69,36,Defender
M. Rashford,Miss,92,34,Forward
Z. Ibrahimović,Miss,88,33,Forward
P. Pogba,Miss,77,34,Midfielder
P. Pogba,Miss,74,32,Midfielder
J. Lingard,Miss,97,52,Midfielder
L. Shaw,Miss,93,33,Defender
L. Shaw,Miss,87,36,Defender
J. Lingard,GOAL,92,55,Midfielder
P. Pogba,Miss,74,59,Midfielder
M. Rashford,Miss,91,29,Forward
M. Rashford,Miss,73,36,Forward
H. Mkhitaryan,Miss,91,39,Midfielder
L. Shaw,Miss,89,36,Defender
A. Young,Miss,88,52,Defender
J. Lingard,GOAL,88,45,Midfielder
J. Shelvey,Miss,50,52,Midfielder
N. Otamendi,Miss,67,35,Defender
S. Agüero,Miss,93,58,Forward
K. Walker,Miss,88,61,Defender
K. De Bruyne,Miss,79,46,Midfielder
Gabriel Jesus,Miss,92,30,Forward
S. Agüero,Miss,91,61,Forward
Danilo,Miss,72,26,Defender
Gabriel Jesus,Miss,94,68,Forward
N. Otamendi,Miss,87,38,Defender
K. De Bruyne,Miss,79,41,Midfielder
S. Agüero,Miss,72,38,Forward
R. Sterling,GOAL,95,30,Forward
R. Aarons,Miss,93,33,Midfielder
S. Agüero,Miss,93,64,Forward
N. Otamendi,Miss,89,66,Defender
R. Sterling,Miss,88,45,Forward
İ. Gündoğan,Miss,82,45,Midfielder
K. De Bruyne,Miss,93,30,Midfielder
K. De Bruyne,Miss,74,44,Midfielder
D. Gayle,Miss,76,54,Forward
İ. Gündoğan,Miss,79,25,Midfielder
D. Gayle,Miss,92,47,Forward
J. Shelvey,Miss,74,53,Midfielder
S. Boufal,Miss,87,37,Midfielder
C. Eriksen,Miss,74,44,Midfielder
S. Aurier,Miss,89,60,Defender
H. Kane,Miss,97,56,Forward
E. Dier,Miss,77,27,Midfielder
D. Alli,Miss,90,28,Midfielder
H. Kane,GOAL,97,50,Forward
S. Boufal,Miss,92,30,Midfielder
C. Eriksen,Miss,94,59,Midfielder
H. Kane,Miss,73,50,Forward
H. Kane,GOAL,96,49,Forward
Oriol Romeu,Miss,89,60,Midfielder
H. Kane,Miss,75,60,Forward
S. Long,Miss,86,54,Forward
M. Lemina,Miss,83,45,Midfielder
D. Alli,GOAL,83,38,Midfielder
S. Boufal,Miss,77,24,Midfielder
Son Heung-Min,GOAL,91,65,Forward
Oriol Romeu,Miss,81,48,Midfielder
H. Kane,Miss,89,67,Forward
S. Boufal,GOAL,88,28,Midfielder
H. Kane,GOAL,94,42,Forward
J. Stephens,Miss,85,72,Defender
S. Long,Miss,94,50,Forward
S. Boufal,Miss,88,29,Midfielder
S. Boufal,Miss,90,29,Midfielder
P. Højbjerg,Miss,77,42,Midfielder
D. Tadić,GOAL,85,55,Midfielder
E. Lamela,Miss,90,46,Midfielder
M. Yoshida,Miss,89,52,Defender
M. Gabbiadini,Miss,76,46,Forward
S. Okazaki,Miss,92,64,Forward
R. Pereyra,Miss,95,56,Midfielder
J. Vardy,Miss,89,39,Forward
A. Doucouré,Miss,86,59,Midfielder
R. Mahrez,Miss,79,52,Midfielder
R. Mahrez,GOAL,94,63,Midfielder
R. Pereyra,Miss,97,65,Midfielder
Richarlison,Miss,91,49,Forward
M. Wagué,GOAL,98,55,Defender
Richarlison,Miss,91,31,Forward
R. Mahrez,Miss,79,21,Midfielder
W. Ndidi,Miss,75,57,Midfielder
A. Doucouré,Miss,77,42,Midfielder
S. Okaka,Miss,90,45,Forward
A. Doucouré,Miss,89,34,Midfielder
T. Cleverley,Miss,86,71,Midfielder
W. Morgan,Miss,93,57,Defender
L. Ulloa,Miss,93,42,Forward
J. Rodriguez,Miss,83,31,Forward
C. Dawson,Miss,94,52,Defender
S. Rondón,Miss,89,40,Forward
Y. Bolasie,Miss,75,31,Midfielder
C. Dawson,Miss,90,55,Defender
C. Brunt,Miss,76,55,Midfielder
G. Barry,Miss,95,37,Midfielder
G. Barry,Miss,74,69,Midfielder
S. Rondón,Miss,91,33,Forward
A. Williams,Miss,92,54,Defender
C. Brunt,Miss,90,31,Midfielder
J. Rodriguez,Miss,91,48,Forward
T. Davies,Miss,81,63,Midfielder
H. Robson-Kanu,Miss,92,50,Forward
K. Gibbs,Miss,82,34,Defender
O. Niasse,Miss,92,33,Forward
O. Niasse,Miss,96,36,Forward
C. Brunt,Miss,71,64,Midfielder
A. Lennon,Miss,81,58,Midfielder
L. Cook,Miss,72,44,Midfielder
C. Wilson,Miss,88,41,Forward
J. Ibe,Miss,76,71,Midfielder
J. Ibe,Miss,82,64,Midfielder
D. Gosling,Miss,87,49,Midfielder
D. Calvert-Lewin,Miss,91,50,Forward
R. Fraser,GOAL,89,47,Midfielder
M. Schneiderlin,Miss,94,49,Midfielder
C. Wilson,Miss,86,44,Forward
S. Francis,Miss,77,66,Defender
W. Rooney,Miss,79,58,Forward
I. Gueye,GOAL,88,57,Midfielder
C. Wilson,Miss,90,59,Forward
Y. Bolasie,Miss,93,45,Midfielder
C. Wilson,Miss,91,34,Forward
C. Wilson,Miss,78,40,Forward
J. Ibe,Miss,81,68,Midfielder
J. Ibe,Miss,85,62,Midfielder
G. Sigurðsson,Miss,91,63,Midfielder
J. Ibe,Miss,85,66,Midfielder
S. Cook,Miss,91,55,Defender
R. Fraser,GOAL,87,32,Midfielder
B. Afobe,Miss,90,67,Forward
A. Rüdiger,GOAL,96,50,Defender
Willian,Miss,86,38,Midfielder
D. Drinkwater,GOAL,81,38,Midfielder
Álvaro Morata,Miss,78,44,Forward
Álvaro Morata,Miss,91,69,Forward
D. Drinkwater,Miss,83,52,Midfielder
Pedro,Miss,86,35,Forward
Pedro,GOAL,86,60,Forward
Willian,Miss,77,51,Midfielder
Azpilicueta,Miss,76,72,Defender
Pedro,Miss,78,72,Forward
S. Berahino,Miss,87,37,Forward
Pedro,Miss,83,31,Forward
Álvaro Morata,Miss,92,59,Forward
Pedro,Miss,86,43,Forward
Pedro,Miss,90,57,Forward
Pedro,Miss,71,45,Forward
D. Zappacosta,GOAL,78,66,Defender
M. Batshuayi,Miss,76,60,Forward
Bernardo Silva,Miss,91,68,Midfielder
Fernandinho,Miss,75,69,Midfielder
Y. Cabaye,Miss,90,16,Midfielder
C. Benteke,Miss,90,62,Forward
P. van Aanholt,Miss,72,61,Defender
P. van Aanholt,Miss,75,59,Defender
Gabriel Jesus,Miss,82,62,Forward
S. Agüero,Miss,80,52,Forward
C. Benteke,Miss,92,54,Forward
A. Townsend,Miss,82,54,Midfielder
S. Agüero,Miss,91,60,Forward
İ. Gündoğan,Miss,79,33,Midfielder
Fernandinho,Miss,69,29,Midfielder
S. Agüero,Miss,90,48,Forward
L. Sané,Miss,97,38,Midfielder
K. De Bruyne,Miss,78,35,Midfielder
J. Puncheon,Miss,80,68,Midfielder
A. Townsend,Miss,94,44,Midfielder
J. Tomkins,Miss,89,44,Defender
K. De Bruyne,Miss,87,57,Midfielder
C. Benteke,Miss,88,36,Forward
C. Quaner,Miss,76,49,Forward
J. Hogg,Miss,76,43,Midfielder
J. Guðmunds­son,Miss,94,66,Midfielder
S. Defour,Miss,85,68,Midfielder
S. Arfield,Miss,89,68,Midfielder
A. Barnes,Miss,88,64,Forward
S. Malone,Miss,79,45,Defender
A. Barnes,Miss,89,66,Forward
P. Bardsley,Miss,75,46,Defender
S. Arfield,Miss,90,33,Midfielder
N. Wells,Miss,94,52,Forward
S. Vokes,Miss,92,64,Forward
D. Gray,Miss,79,44,Midfielder
J. Vardy,GOAL,93,48,Forward
Mohamed Salah,Miss,91,46,Forward
Mohamed Salah,Miss,89,30,Forward
Philippe Coutinho,Miss,74,37,Forward
J. Milner,Miss,88,38,Midfielder
Mohamed Salah,Miss,96,62,Forward
Roberto Firmino,Miss,81,59,Forward
J. Gomez,Miss,77,75,Defender
Philippe Coutinho,Miss,76,53,Forward
Roberto Firmino,Miss,77,71,Forward
Philippe Coutinho,Miss,90,60,Forward
D. Gray,Miss,74,51,Midfielder
J. Matip,Miss,92,57,Defender
S. Mané,Miss,85,38,Forward
Mohamed Salah,GOAL,89,52,Forward
J. Vardy,Miss,89,28,Forward
